date,competition,season,home_team,away_team,home_goals,away_goals,neutral_site,home_odds,draw_odds,away_odds,home_xg,away_xg,result,actual_outcome_id,source_file
2022-08-11,Serie A 2022-23,2022-23,Cremonese,Milan,0,0,False,6.15,4.28,1.54,,,D,1,2223_I1.csv
2022-08-11,Serie A 2022-23,2022-23,Napoli,Empoli,2,0,False,1.24,6.61,11.31,,,H,0,2223_I1.csv
2022-08-11,Serie A 2022-23,2022-23,Spezia,Udinese,1,1,False,4.01,3.56,1.94,,,D,1,2223_I1.csv
2022-08-13,Bundesliga 2022-23,2022-23,Hertha,Ein Frankfurt,1,1,False,3.05,3.52,2.32,,,D,1,2223_D1.csv
2022-08-13,Bundesliga 2022-23,2022-23,Hoffenheim,Bochum,3,2,False,1.58,4.47,5.38,,,H,0,2223_D1.csv
2022-08-13,Bundesliga 2022-23,2022-23,Leverkusen,Augsburg,1,2,False,1.33,5.63,9.07,,,A,2,2223_D1.csv
2022-08-13,Bundesliga 2022-23,2022-23,RB Leipzig,FC Koln,2,2,False,1.44,4.85,7.05,,,D,1,2223_D1.csv
2022-08-13,Bundesliga 2022-23,2022-23,Schalke 04,M'gladbach,2,2,False,3.12,3.75,2.21,,,D,1,2223_D1.csv
2022-08-13,Bundesliga 2022-23,2022-23,Werder Bremen,Stuttgart,2,2,False,2.33,3.59,2.99,,,D,1,2223_D1.csv
2022-08-13,La Liga 2022-23,2022-23,Barcelona,Vallecano,0,0,False,1.21,6.79,14.2,,,D,1,2223_SP1.csv
2022-08-13,La Liga 2022-23,2022-23,Celta,Espanol,2,2,False,1.83,3.68,4.5,,,D,1,2223_SP1.csv
2022-08-13,La Liga 2022-23,2022-23,Valladolid,Villarreal,0,3,False,3.93,3.66,1.94,,,A,2,2223_SP1.csv
2022-08-13,Ligue 1 2022-23,2022-23,Monaco,Rennes,1,1,False,2.17,3.6,3.26,,,D,1,2223_F1.csv
2022-08-13,Ligue 1 2022-23,2022-23,Paris SG,Montpellier,5,2,False,1.1,11.08,24.23,,,H,0,2223_F1.csv
2022-08-13,Premier League 2022-23,2022-23,Arsenal,Leicester,4,2,False,1.55,4.37,6.04,,,H,0,2223_E0.csv
2022-08-13,Premier League 2022-23,2022-23,Aston Villa,Everton,2,1,False,1.82,3.56,4.87,,,H,0,2223_E0.csv
2022-08-13,Premier League 2022-23,2022-23,Brentford,Man United,4,0,False,3.77,3.56,2.02,,,H,0,2223_E0.csv
2022-08-13,Premier League 2022-23,2022-23,Brighton,Newcastle,0,0,False,2.44,3.25,3.1,,,D,1,2223_E0.csv
2022-08-13,Premier League 2022-23,2022-23,Man City,Bournemouth,4,0,False,1.07,12.72,37.57,,,H,0,2223_E0.csv
2022-08-13,Premier League 2022-23,2022-23,Southampton,Leeds,2,2,False,2.32,3.51,3.1,,,D,1,2223_E0.csv
2022-08-13,Premier League 2022-23,2022-23,Wolves,Fulham,0,0,False,2.4,3.28,3.15,,,D,1,2223_E0.csv
2022-08-13,Serie A 2022-23,2022-23,Lecce,Inter,1,2,False,10.22,5.67,1.3,,,A,2,2223_I1.csv
2022-08-13,Serie A 2022-23,2022-23,Milan,Udinese,4,2,False,1.41,4.75,8.14,,,H,0,2223_I1.csv
2022-08-13,Serie A 2022-23,2022-23,Monza,Torino,1,2,False,2.58,3.29,2.84,,,A,2,2223_I1.csv
2022-08-13,Serie A 2022-23,2022-23,Sampdoria,Atalanta,0,2,False,4.45,3.91,1.77,,,A,2,2223_I1.csv
2022-08-14,Bundesliga 2022-23,2022-23,Bayern Munich,Wolfsburg,2,0,False,1.15,9.11,16.45,,,H,0,2223_D1.csv
2022-08-14,Bundesliga 2022-23,2022-23,Mainz,Union Berlin,0,0,False,2.26,3.25,3.42,,,D,1,2223_D1.csv
2022-08-14,La Liga 2022-23,2022-23,Almeria,Real Madrid,1,2,False,7.17,4.91,1.42,,,A,2,2223_SP1.csv
2022-08-14,La Liga 2022-23,2022-23,Cadiz,Sociedad,0,1,False,3.55,3.24,2.2,,,A,2,2223_SP1.csv
2022-08-14,La Liga 2022-23,2022-23,Valencia,Girona,1,0,False,1.89,3.5,4.35,,,H,0,2223_SP1.csv
2022-08-14,Ligue 1 2022-23,2022-23,Ajaccio,Lens,0,0,False,3.16,3.25,2.36,,,D,1,2223_F1.csv
2022-08-14,Ligue 1 2022-23,2022-23,Auxerre,Angers,2,2,False,2.23,3.27,3.42,,,D,1,2223_F1.csv
2022-08-14,Ligue 1 2022-23,2022-23,Brest,Marseille,1,1,False,4.11,3.83,1.84,,,D,1,2223_F1.csv
2022-08-14,Ligue 1 2022-23,2022-23,Nice,Strasbourg,1,1,False,2.19,3.31,3.48,,,D,1,2223_F1.csv
2022-08-14,Ligue 1 2022-23,2022-23,Reims,Clermont,2,4,False,2.14,3.28,3.63,,,A,2,2223_F1.csv
2022-08-14,Ligue 1 2022-23,2022-23,Troyes,Toulouse,0,3,False,2.67,3.3,2.7,,,A,2,2223_F1.csv
2022-08-14,Premier League 2022-23,2022-23,Chelsea,Tottenham,2,2,False,2.29,3.44,3.21,,,D,1,2223_E0.csv
2022-08-14,Premier League 2022-23,2022-23,Nott'm Forest,West Ham,1,0,False,4.21,3.64,1.9,,,H,0,2223_E0.csv
2022-08-14,Serie A 2022-23,2022-23,Fiorentina,Cremonese,3,2,False,1.38,5.02,8.16,,,H,0,2223_I1.csv
2022-08-14,Serie A 2022-23,2022-23,Lazio,Bologna,2,1,False,1.58,4.3,5.49,,,H,0,2223_I1.csv
2022-08-14,Serie A 2022-23,2022-23,Salernitana,Roma,0,1,False,6.42,4.57,1.49,,,A,2,2223_I1.csv
2022-08-14,Serie A 2022-23,2022-23,Spezia,Empoli,1,0,False,2.49,3.33,2.91,,,H,0,2223_I1.csv
2022-08-15,La Liga 2022-23,2022-23,Ath Bilbao,Mallorca,0,0,False,1.6,3.83,6.23,,,D,1,2223_SP1.csv
2022-08-15,La Liga 2022-23,2022-23,Betis,Elche,3,0,False,1.45,4.57,7.27,,,H,0,2223_SP1.csv
2022-08-15,La Liga 2022-23,2022-23,Getafe,Ath Madrid,0,3,False,4.79,3.19,1.92,,,A,2,2223_SP1.csv
2022-08-15,Premier League 2022-23,2022-23,Liverpool,Crystal Palace,1,1,False,1.2,6.85,16.33,,,D,1,2223_E0.csv
2022-08-15,Serie A 2022-23,2022-23,Juventus,Sassuolo,3,0,False,1.46,4.81,6.65,,,H,0,2223_I1.csv
2022-08-15,Serie A 2022-23,2022-23,Verona,Napoli,2,5,False,3.46,3.58,2.1,,,A,2,2223_I1.csv
2022-08-19,Bundesliga 2022-23,2022-23,M'gladbach,Hertha,1,0,False,1.52,4.69,5.83,,,H,0,2223_D1.csv
2022-08-19,La Liga 2022-23,2022-23,Espanol,Vallecano,0,2,False,2.51,3.05,3.18,,,A,2,2223_SP1.csv
2022-08-19,La Liga 2022-23,2022-23,Sevilla,Valladolid,1,1,False,1.53,4.17,6.71,,,D,1,2223_SP1.csv
2022-08-19,Ligue 1 2022-23,2022-23,Lyon,Troyes,4,1,False,1.29,5.96,9.54,,,H,0,2223_F1.csv
2022-08-20,Bundesliga 2022-23,2022-23,Augsburg,Mainz,1,2,False,3.52,3.52,2.11,,,A,2,2223_D1.csv
2022-08-20,Bundesliga 2022-23,2022-23,Dortmund,Werder Bremen,2,3,False,1.39,5.36,7.39,,,A,2,2223_D1.csv
2022-08-20,Bundesliga 2022-23,2022-23,Leverkusen,Hoffenheim,0,3,False,1.69,4.34,4.51,,,A,2,2223_D1.csv
2022-08-20,Bundesliga 2022-23,2022-23,Stuttgart,Freiburg,0,1,False,2.64,3.56,2.61,,,A,2,2223_D1.csv
2022-08-20,Bundesliga 2022-23,2022-23,Union Berlin,RB Leipzig,2,1,False,3.54,3.56,2.1,,,H,0,2223_D1.csv
2022-08-20,Bundesliga 2022-23,2022-23,Wolfsburg,Schalke 04,0,0,False,1.85,3.86,4.1,,,D,1,2223_D1.csv
2022-08-20,La Liga 2022-23,2022-23,Celta,Real Madrid,1,4,False,4.71,4.19,1.68,,,A,2,2223_SP1.csv
2022-08-20,La Liga 2022-23,2022-23,Mallorca,Betis,1,2,False,3.1,3.26,2.42,,,A,2,2223_SP1.csv
2022-08-20,La Liga 2022-23,2022-23,Osasuna,Cadiz,2,0,False,1.95,3.26,4.44,,,H,0,2223_SP1.csv
2022-08-20,Ligue 1 2022-23,2022-23,Marseille,Nantes,2,1,False,1.59,4.16,5.57,,,H,0,2223_F1.csv
2022-08-20,Ligue 1 2022-23,2022-23,Monaco,Lens,1,4,False,1.77,3.96,4.4,,,A,2,2223_F1.csv
2022-08-20,Premier League 2022-23,2022-23,Bournemouth,Arsenal,0,3,False,7.65,4.7,1.43,,,A,2,2223_E0.csv
2022-08-20,Premier League 2022-23,2022-23,Crystal Palace,Aston Villa,3,1,False,2.52,3.2,3.0,,,H,0,2223_E0.csv
2022-08-20,Premier League 2022-23,2022-23,Everton,Nott'm Forest,1,1,False,1.97,3.48,4.05,,,D,1,2223_E0.csv
2022-08-20,Premier League 2022-23,2022-23,Fulham,Brentford,3,2,False,2.46,3.42,2.92,,,H,0,2223_E0.csv
2022-08-20,Premier League 2022-23,2022-23,Leicester,Southampton,1,2,False,1.85,3.97,4.01,,,A,2,2223_E0.csv
2022-08-20,Premier League 2022-23,2022-23,Tottenham,Wolves,1,0,False,1.41,4.88,7.96,,,H,0,2223_E0.csv
2022-08-20,Serie A 2022-23,2022-23,Inter,Spezia,3,0,False,1.17,7.9,15.8,,,H,0,2223_I1.csv
2022-08-20,Serie A 2022-23,2022-23,Sassuolo,Lecce,1,0,False,1.79,3.99,4.24,,,H,0,2223_I1.csv
2022-08-20,Serie A 2022-23,2022-23,Torino,Lazio,0,0,False,2.99,3.45,2.38,,,D,1,2223_I1.csv
2022-08-20,Serie A 2022-23,2022-23,Udinese,Salernitana,0,0,False,1.75,3.89,4.63,,,D,1,2223_I1.csv
2022-08-21,Bundesliga 2022-23,2022-23,Bochum,Bayern Munich,0,7,False,13.38,8.0,1.19,,,A,2,2223_D1.csv
2022-08-21,Bundesliga 2022-23,2022-23,Ein Frankfurt,FC Koln,1,1,False,2.04,3.73,3.49,,,D,1,2223_D1.csv
2022-08-21,La Liga 2022-23,2022-23,Ath Bilbao,Valencia,1,0,False,1.77,3.61,4.95,,,H,0,2223_SP1.csv
2022-08-21,La Liga 2022-23,2022-23,Ath Madrid,Villarreal,0,2,False,1.93,3.52,4.14,,,A,2,2223_SP1.csv
2022-08-21,La Liga 2022-23,2022-23,Sociedad,Barcelona,1,4,False,3.38,3.62,2.12,,,A,2,2223_SP1.csv
2022-08-21,Ligue 1 2022-23,2022-23,Angers,Brest,1,3,False,2.31,3.34,3.17,,,A,2,2223_F1.csv
2022-08-21,Ligue 1 2022-23,2022-23,Clermont,Nice,1,0,False,3.59,3.48,2.08,,,H,0,2223_F1.csv
2022-08-21,Ligue 1 2022-23,2022-23,Lille,Paris SG,1,7,False,6.33,4.68,1.48,,,A,2,2223_F1.csv
2022-08-21,Ligue 1 2022-23,2022-23,Montpellier,Auxerre,1,2,False,2.12,3.53,3.42,,,A,2,2223_F1.csv
2022-08-21,Ligue 1 2022-23,2022-23,Rennes,Ajaccio,2,1,False,1.42,4.56,8.12,,,H,0,2223_F1.csv
2022-08-21,Ligue 1 2022-23,2022-23,Strasbourg,Reims,1,1,False,1.81,3.53,4.75,,,D,1,2223_F1.csv
2022-08-21,Ligue 1 2022-23,2022-23,Toulouse,Lorient,2,2,False,2.02,3.49,3.76,,,D,1,2223_F1.csv
2022-08-21,Premier League 2022-23,2022-23,Leeds,Chelsea,3,0,False,5.93,4.43,1.55,,,H,0,2223_E0.csv
2022-08-21,Premier League 2022-23,2022-23,Newcastle,Man City,3,3,False,8.67,5.11,1.37,,,D,1,2223_E0.csv
2022-08-21,Premier League 2022-23,2022-23,West Ham,Brighton,0,2,False,2.32,3.41,3.14,,,A,2,2223_E0.csv
2022-08-21,Serie A 2022-23,2022-23,Atalanta,Milan,1,1,False,2.79,3.49,2.5,,,D,1,2223_I1.csv
2022-08-21,Serie A 2022-23,2022-23,Bologna,Verona,1,1,False,2.2,3.5,3.3,,,D,1,2223_I1.csv
2022-08-21,Serie A 2022-23,2022-23,Empoli,Fiorentina,0,0,False,3.73,3.83,1.94,,,D,1,2223_I1.csv
2022-08-21,Serie A 2022-23,2022-23,Napoli,Monza,4,0,False,1.35,5.4,8.49,,,H,0,2223_I1.csv
2022-08-22,La Liga 2022-23,2022-23,Elche,Almeria,1,1,False,2.5,3.2,3.01,,,D,1,2223_SP1.csv
2022-08-22,La Liga 2022-23,2022-23,Girona,Getafe,3,1,False,2.81,2.84,2.97,,,H,0,2223_SP1.csv
2022-08-22,Premier League 2022-23,2022-23,Man United,Liverpool,2,1,False,5.22,4.38,1.6,,,H,0,2223_E0.csv
2022-08-22,Serie A 2022-23,2022-23,Roma,Cremonese,1,0,False,1.24,6.14,13.06,,,H,0,2223_I1.csv
2022-08-22,Serie A 2022-23,2022-23,Sampdoria,Juventus,0,0,False,5.74,4.06,1.61,,,D,1,2223_I1.csv
2022-08-26,Bundesliga 2022-23,2022-23,Freiburg,Bochum,1,0,False,1.51,4.66,6.13,,,H,0,2223_D1.csv
2022-08-26,La Liga 2022-23,2022-23,Betis,Osasuna,1,0,False,1.8,3.68,4.66,,,H,0,2223_SP1.csv
2022-08-26,La Liga 2022-23,2022-23,Girona,Celta,0,1,False,2.77,3.15,2.75,,,A,2,2223_SP1.csv
2022-08-26,Ligue 1 2022-23,2022-23,Ajaccio,Lille,1,3,False,3.46,3.18,2.26,,,A,2,2223_F1.csv
2022-08-26,Serie A 2022-23,2022-23,Lazio,Inter,3,1,False,4.08,3.76,1.88,,,H,0,2223_I1.csv
2022-08-26,Serie A 2022-23,2022-23,Monza,Udinese,1,2,False,3.15,3.43,2.3,,,A,2,2223_I1.csv
2022-08-27,Bundesliga 2022-23,2022-23,Bayern Munich,M'gladbach,1,1,False,1.19,8.16,12.66,,,D,1,2223_D1.csv
2022-08-27,Bundesliga 2022-23,2022-23,Hertha,Dortmund,0,1,False,4.44,4.45,1.69,,,A,2,2223_D1.csv
2022-08-27,Bundesliga 2022-23,2022-23,Hoffenheim,Augsburg,1,0,False,1.47,4.86,6.43,,,H,0,2223_D1.csv
2022-08-27,Bundesliga 2022-23,2022-23,Mainz,Leverkusen,0,3,False,2.72,3.74,2.45,,,A,2,2223_D1.csv
2022-08-27,Bundesliga 2022-23,2022-23,RB Leipzig,Wolfsburg,2,0,False,1.49,4.6,6.46,,,H,0,2223_D1.csv
2022-08-27,Bundesliga 2022-23,2022-23,Schalke 04,Union Berlin,1,6,False,3.08,3.44,2.34,,,A,2,2223_D1.csv
2022-08-27,La Liga 2022-23,2022-23,Almeria,Sevilla,2,1,False,3.56,3.23,2.21,,,H,0,2223_SP1.csv
2022-08-27,La Liga 2022-23,2022-23,Elche,Sociedad,0,1,False,3.64,3.16,2.21,,,A,2,2223_SP1.csv
2022-08-27,La Liga 2022-23,2022-23,Vallecano,Mallorca,0,2,False,2.07,3.23,4.02,,,A,2,2223_SP1.csv
2022-08-27,Ligue 1 2022-23,2022-23,Auxerre,Strasbourg,1,0,False,3.59,3.47,2.08,,,H,0,2223_F1.csv
2022-08-27,Ligue 1 2022-23,2022-23,Lens,Rennes,2,1,False,2.54,3.52,2.72,,,H,0,2223_F1.csv
2022-08-27,Premier League 2022-23,2022-23,Arsenal,Fulham,2,1,False,1.32,5.77,9.44,,,H,0,2223_E0.csv
2022-08-27,Premier League 2022-23,2022-23,Brentford,Everton,1,1,False,2.06,3.47,3.77,,,D,1,2223_E0.csv
2022-08-27,Premier League 2022-23,2022-23,Brighton,Leeds,1,0,False,1.91,3.73,4.04,,,H,0,2223_E0.csv
2022-08-27,Premier League 2022-23,2022-23,Chelsea,Leicester,2,1,False,1.42,4.93,7.52,,,H,0,2223_E0.csv
2022-08-27,Premier League 2022-23,2022-23,Liverpool,Bournemouth,9,0,False,1.11,10.17,25.51,,,H,0,2223_E0.csv
2022-08-27,Premier League 2022-23,2022-23,Man City,Crystal Palace,4,2,False,1.19,7.56,15.25,,,H,0,2223_E0.csv
2022-08-27,Premier League 2022-23,2022-23,Southampton,Man United,0,1,False,4.27,4.06,1.8,,,A,2,2223_E0.csv
2022-08-27,Serie A 2022-23,2022-23,Cremonese,Torino,1,2,False,3.23,3.39,2.29,,,A,2,2223_I1.csv
2022-08-27,Serie A 2022-23,2022-23,Juventus,Roma,1,1,False,2.38,3.22,3.21,,,D,1,2223_I1.csv
2022-08-27,Serie A 2022-23,2022-23,Milan,Bologna,2,0,False,1.35,5.37,8.74,,,H,0,2223_I1.csv
2022-08-27,Serie A 2022-23,2022-23,Spezia,Sassuolo,2,2,False,3.02,3.61,2.29,,,D,1,2223_I1.csv
2022-08-28,Bundesliga 2022-23,2022-23,FC Koln,Stuttgart,0,0,False,2.1,3.69,3.38,,,D,1,2223_D1.csv
2022-08-28,Bundesliga 2022-23,2022-23,Werder Bremen,Ein Frankfurt,3,4,False,2.51,3.58,2.74,,,A,2,2223_D1.csv
2022-08-28,La Liga 2022-23,2022-23,Barcelona,Valladolid,4,0,False,1.15,8.47,17.97,,,H,0,2223_SP1.csv
2022-08-28,La Liga 2022-23,2022-23,Espanol,Real Madrid,1,3,False,6.63,4.83,1.46,,,A,2,2223_SP1.csv
2022-08-28,La Liga 2022-23,2022-23,Getafe,Villarreal,0,0,False,4.49,3.36,1.91,,,D,1,2223_SP1.csv
2022-08-28,Ligue 1 2022-23,2022-23,Brest,Montpellier,0,7,False,1.92,3.66,3.98,,,A,2,2223_F1.csv
2022-08-28,Ligue 1 2022-23,2022-23,Lorient,Clermont,2,1,False,2.06,3.45,3.68,,,H,0,2223_F1.csv
2022-08-28,Ligue 1 2022-23,2022-23,Nantes,Toulouse,3,1,False,2.4,3.35,3.02,,,H,0,2223_F1.csv
2022-08-28,Ligue 1 2022-23,2022-23,Nice,Marseille,0,3,False,2.78,3.46,2.54,,,A,2,2223_F1.csv
2022-08-28,Ligue 1 2022-23,2022-23,Paris SG,Monaco,1,1,False,1.19,7.98,13.1,,,D,1,2223_F1.csv
2022-08-28,Ligue 1 2022-23,2022-23,Reims,Lyon,1,1,False,4.28,4.03,1.77,,,D,1,2223_F1.csv
2022-08-28,Ligue 1 2022-23,2022-23,Troyes,Angers,3,1,False,2.47,3.33,2.93,,,H,0,2223_F1.csv
2022-08-28,Premier League 2022-23,2022-23,Aston Villa,West Ham,0,1,False,2.3,3.43,3.18,,,A,2,2223_E0.csv
2022-08-28,Premier League 2022-23,2022-23,Nott'm Forest,Tottenham,0,2,False,6.98,4.59,1.47,,,A,2,2223_E0.csv
2022-08-28,Premier League 2022-23,2022-23,Wolves,Newcastle,1,1,False,2.75,3.26,2.7,,,D,1,2223_E0.csv
2022-08-28,Serie A 2022-23,2022-23,Fiorentina,Napoli,0,0,False,3.3,3.66,2.14,,,D,1,2223_I1.csv
2022-08-28,Serie A 2022-23,2022-23,Lecce,Empoli,1,1,False,2.39,3.45,2.97,,,D,1,2223_I1.csv
2022-08-28,Serie A 2022-23,2022-23,Salernitana,Sampdoria,4,0,False,2.47,3.24,3.04,,,H,0,2223_I1.csv
2022-08-28,Serie A 2022-23,2022-23,Verona,Atalanta,0,1,False,4.3,3.94,1.8,,,A,2,2223_I1.csv
2022-08-29,La Liga 2022-23,2022-23,Cadiz,Ath Bilbao,0,4,False,3.78,3.11,2.18,,,A,2,2223_SP1.csv
2022-08-29,La Liga 2022-23,2022-23,Valencia,Ath Madrid,0,1,False,4.02,3.33,2.03,,,A,2,2223_SP1.csv
2022-08-30,Premier League 2022-23,2022-23,Crystal Palace,Brentford,1,1,False,2.1,3.42,3.72,,,D,1,2223_E0.csv
2022-08-30,Premier League 2022-23,2022-23,Fulham,Brighton,2,1,False,3.21,3.35,2.33,,,H,0,2223_E0.csv
2022-08-30,Premier League 2022-23,2022-23,Leeds,Everton,1,1,False,2.14,3.57,3.46,,,D,1,2223_E0.csv
2022-08-30,Premier League 2022-23,2022-23,Southampton,Chelsea,2,1,False,5.22,4.16,1.65,,,H,0,2223_E0.csv
2022-08-30,Serie A 2022-23,2022-23,Inter,Cremonese,3,1,False,1.14,9.13,18.79,,,H,0,2223_I1.csv
2022-08-30,Serie A 2022-23,2022-23,Roma,Monza,3,0,False,1.3,5.89,10.0,,,H,0,2223_I1.csv
2022-08-30,Serie A 2022-23,2022-23,Sassuolo,Milan,0,0,False,5.45,4.29,1.6,,,D,1,2223_I1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Angers,Reims,2,4,False,2.54,3.27,2.88,,,A,2,2223_F1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Lens,Lorient,5,2,False,1.54,4.28,6.08,,,H,0,2223_F1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Lille,Nice,1,2,False,2.04,3.54,3.66,,,A,2,2223_F1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Lyon,Auxerre,2,1,False,1.28,6.26,9.42,,,H,0,2223_F1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Marseille,Clermont,1,0,False,1.38,5.05,8.08,,,H,0,2223_F1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Monaco,Troyes,2,4,False,1.35,5.36,8.16,,,A,2,2223_F1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Montpellier,Ajaccio,2,0,False,2.11,3.38,3.63,,,H,0,2223_F1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Rennes,Brest,3,1,False,1.48,4.71,6.33,,,H,0,2223_F1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Strasbourg,Nantes,1,1,False,1.91,3.63,4.03,,,D,1,2223_F1.csv
2022-08-31,Ligue 1 2022-23,2022-23,Toulouse,Paris SG,0,3,False,11.78,7.2,1.22,,,A,2,2223_F1.csv
2022-08-31,Premier League 2022-23,2022-23,Arsenal,Aston Villa,2,1,False,1.47,4.63,7.0,,,H,0,2223_E0.csv
2022-08-31,Premier League 2022-23,2022-23,Bournemouth,Wolves,0,0,False,3.53,3.38,2.16,,,D,1,2223_E0.csv
2022-08-31,Premier League 2022-23,2022-23,Liverpool,Newcastle,2,1,False,1.31,5.81,9.58,,,H,0,2223_E0.csv
2022-08-31,Premier League 2022-23,2022-23,Man City,Nott'm Forest,6,0,False,1.08,12.84,30.99,,,H,0,2223_E0.csv
2022-08-31,Premier League 2022-23,2022-23,West Ham,Tottenham,1,1,False,3.63,3.74,2.01,,,D,1,2223_E0.csv
2022-08-31,Serie A 2022-23,2022-23,Empoli,Verona,1,1,False,2.69,3.36,2.66,,,D,1,2223_I1.csv
2022-08-31,Serie A 2022-23,2022-23,Juventus,Spezia,2,0,False,1.27,5.79,11.84,,,H,0,2223_I1.csv
2022-08-31,Serie A 2022-23,2022-23,Napoli,Lecce,1,1,False,1.26,6.24,10.99,,,D,1,2223_I1.csv
2022-08-31,Serie A 2022-23,2022-23,Sampdoria,Lazio,1,1,False,4.11,3.67,1.89,,,D,1,2223_I1.csv
2022-08-31,Serie A 2022-23,2022-23,Udinese,Fiorentina,1,0,False,2.71,3.47,2.58,,,H,0,2223_I1.csv
2022-09-09,Bundesliga 2022-23,2022-23,Werder Bremen,Augsburg,0,1,False,1.54,4.58,5.7,,,A,2,2223_D1.csv
2022-09-09,La Liga 2022-23,2022-23,Girona,Valladolid,2,1,False,2.27,3.2,3.46,,,H,0,2223_SP1.csv
2022-09-09,Ligue 1 2022-23,2022-23,Lens,Troyes,1,0,False,1.5,4.6,6.21,,,H,0,2223_F1.csv
2022-09-10,Bundesliga 2022-23,2022-23,Hertha,Freiburg,2,2,False,3.06,3.47,2.34,,,D,1,2223_D1.csv
2022-09-10,Bundesliga 2022-23,2022-23,M'gladbach,FC Koln,5,2,False,2.0,3.89,3.51,,,H,0,2223_D1.csv
2022-09-10,Bundesliga 2022-23,2022-23,Stuttgart,Union Berlin,0,1,False,2.61,3.23,2.87,,,A,2,2223_D1.csv
2022-09-10,La Liga 2022-23,2022-23,Barcelona,Celta,1,0,False,1.29,5.91,10.72,,,H,0,2223_SP1.csv
2022-09-10,La Liga 2022-23,2022-23,Cadiz,Espanol,2,2,False,2.93,3.1,2.64,,,D,1,2223_SP1.csv
2022-09-10,La Liga 2022-23,2022-23,Sociedad,Villarreal,1,0,False,2.57,3.31,2.86,,,H,0,2223_SP1.csv
2022-09-10,La Liga 2022-23,2022-23,Valladolid,Betis,0,0,False,2.88,3.42,2.48,,,D,1,2223_SP1.csv
2022-09-10,Ligue 1 2022-23,2022-23,Angers,Strasbourg,2,3,False,2.64,3.41,2.68,,,A,2,2223_F1.csv
2022-09-10,Ligue 1 2022-23,2022-23,Brest,Lorient,1,2,False,2.32,3.48,3.05,,,A,2,2223_F1.csv
2022-09-10,Ligue 1 2022-23,2022-23,Clermont,Auxerre,2,1,False,2.1,3.46,3.56,,,H,0,2223_F1.csv
2022-09-10,Ligue 1 2022-23,2022-23,Lille,Lens,1,0,False,2.43,3.6,2.81,,,H,0,2223_F1.csv
2022-09-10,Ligue 1 2022-23,2022-23,Montpellier,Monaco,0,2,False,3.67,3.98,1.92,,,A,2,2223_F1.csv
2022-09-10,Ligue 1 2022-23,2022-23,Nice,Troyes,3,2,False,1.74,3.81,4.76,,,H,0,2223_F1.csv
2022-09-10,Ligue 1 2022-23,2022-23,Rennes,Nantes,3,0,False,1.51,4.52,6.13,,,H,0,2223_F1.csv
2022-09-10,Premier League 2022-23,2022-23,Arsenal,Liverpool,3,2,False,2.58,3.72,2.62,,,H,0,2223_E0.csv
2022-09-10,Premier League 2022-23,2022-23,Crystal Palace,Leeds,2,1,False,2.07,3.62,3.57,,,H,0,2223_E0.csv
2022-09-10,Premier League 2022-23,2022-23,Everton,Man United,1,2,False,3.56,3.58,2.09,,,A,2,2223_E0.csv
2022-09-10,Premier League 2022-23,2022-23,West Ham,Fulham,3,1,False,1.78,3.9,4.56,,,H,0,2223_E0.csv
2022-09-10,Serie A 2022-23,2022-23,Cremonese,Napoli,1,4,False,6.93,4.71,1.45,,,A,2,2223_I1.csv
2022-09-10,Serie A 2022-23,2022-23,Monza,Spezia,2,0,False,1.91,3.58,4.14,,,H,0,2223_I1.csv
2022-09-10,Serie A 2022-23,2022-23,Roma,Lecce,2,1,False,1.36,4.98,9.21,,,H,0,2223_I1.csv
2022-09-10,Serie A 2022-23,2022-23,Salernitana,Verona,2,1,False,2.45,3.46,2.88,,,H,0,2223_I1.csv
2022-09-10,Serie A 2022-23,2022-23,Torino,Empoli,1,1,False,1.76,3.67,4.86,,,D,1,2223_I1.csv
2022-09-10,Serie A 2022-23,2022-23,Udinese,Atalanta,2,2,False,2.56,3.41,2.76,,,D,1,2223_I1.csv
2022-09-11,Bundesliga 2022-23,2022-23,Ein Frankfurt,Hoffenheim,4,2,False,1.93,3.85,3.78,,,H,0,2223_D1.csv
2022-09-11,Bundesliga 2022-23,2022-23,FC Koln,Leverkusen,1,2,False,3.13,3.64,2.23,,,A,2,2223_D1.csv
2022-09-11,Bundesliga 2022-23,2022-23,RB Leipzig,Freiburg,3,1,False,1.76,4.06,4.37,,,H,0,2223_D1.csv
2022-09-11,Bundesliga 2022-23,2022-23,Schalke 04,Mainz,1,0,False,3.42,3.72,2.08,,,H,0,2223_D1.csv
2022-09-11,Bundesliga 2022-23,2022-23,Union Berlin,Augsburg,2,2,False,1.56,4.18,6.2,,,D,1,2223_D1.csv
2022-09-11,La Liga 2022-23,2022-23,Almeria,Getafe,1,0,False,2.22,3.22,3.54,,,H,0,2223_SP1.csv
2022-09-11,La Liga 2022-23,2022-23,Espanol,Villarreal,0,1,False,3.09,3.3,2.4,,,A,2,2223_SP1.csv
